mgrs,date,datetime,ID,cloud_percent
13RBJ,2022-06-07,2022-06-07T17:56:59.234000+00:00,S2B_13RBJ_20220607_0_L1C,38.7239093433665
13RBK,2023-05-08,2023-05-08T17:56:42.998000+00:00,S2A_13RBK_20230508_0_L1C,0.373077727014841
13RBL,2023-05-23,2023-05-23T17:56:33.797000+00:00,S2B_13RBL_20230523_0_L1C,1.62098002329123
13RBM,2022-02-07,2022-02-07T17:56:08.602000+00:00,S2B_13RBM_20220207_0_L1C,4.17537101734898
13RBN,2023-02-02,2023-02-02T17:55:56.576000+00:00,S2B_13RBN_20230202_0_L1C,0.0295703157216012
13RBP,2022-10-08,2022-10-08T18:05:38.803000+00:00,S2B_13RBP_20221008_0_L1C,3.34953410447178
13RBQ,2022-04-06,2022-04-06T18:05:27.394000+00:00,S2A_13RBQ_20220406_0_L1C,0.0
13RCH,2022-03-21,2022-03-21T17:47:16.015000+00:00,S2A_13RCH_20220321_1_L1C,0.542138091750739
13RCJ,2022-04-30,2022-04-30T17:47:03.162000+00:00,S2A_13RCJ_20220430_0_L1C,0.0
13RCK,2023-08-26,2023-08-26T17:56:45.246000+00:00,S2A_13RCK_20230826_0_L1C,1.77323491630755
13RCL,2022-06-12,2022-06-12T17:56:35.185000+00:00,S2A_13RCL_20220612_0_L1C,0.186449281853743
13RCM,2023-02-02,2023-02-02T17:56:07.392000+00:00,S2B_13RCM_20230202_0_L1C,0.025291886888232
13RCN,2023-06-12,2023-06-12T17:56:01.472000+00:00,S2B_13RCN_20230612_0_L1C,11.6930932545015
13RCP,2022-07-12,2022-07-12T17:55:54.589000+00:00,S2A_13RCP_20220712_0_L1C,0.897966496461525
13RCQ,2022-07-17,2022-07-17T17:55:32.212000+00:00,S2B_13RCQ_20220717_0_L1C,3.88013974737974
13RDH,2022-09-27,2022-09-27T17:47:16.649000+00:00,S2A_13RDH_20220927_0_L1C,45.2485293678521
13RDJ,2023-04-05,2023-04-05T17:46:54.773000+00:00,S2A_13RDJ_20230405_0_L1C,0.0
13RDK,2023-03-06,2023-03-06T17:46:36.448000+00:00,S2A_13RDK_20230306_0_L1C,0.0
13RDL,2023-07-29,2023-07-29T17:46:31.382000+00:00,S2B_13RDL_20230729_0_L1C,15.6177345624251
13RDM,2023-06-02,2023-06-02T17:56:10.762000+00:00,S2B_13RDM_20230602_0_L1C,0.143615688379708
13RDN,2023-04-20,2023-04-20T17:45:58.678000+00:00,S2B_13RDN_20230420_0_L1C,0.0
13RDP,2022-12-24,2022-12-24T17:55:37.286000+00:00,S2B_13RDP_20221224_0_L1C,0.0
13RDQ,2022-05-18,2022-05-18T17:55:23.459000+00:00,S2B_13RDQ_20220518_0_L1C,0.0468213443220162
13REH,2023-10-02,2023-10-02T17:47:07.665000+00:00,S2A_13REH_20231002_0_L1C,8.84989035399143
13REJ,2022-09-12,2022-09-12T17:46:53.589000+00:00,S2B_13REJ_20220912_0_L1C,6.56597688793335
13REK,2023-12-06,2023-12-06T17:46:33.797000+00:00,S2B_13REK_20231206_0_L1C,28.9360386992744
13REL,2023-12-21,2023-12-21T17:46:18.705000+00:00,S2A_13REL_20231221_0_L1C,1.69443697930664
13REM,2022-05-05,2022-05-05T17:46:03.607000+00:00,S2B_13REM_20220505_0_L1C,0.0096748185971513
13REN,2022-03-26,2022-03-26T17:45:50.901000+00:00,S2B_13REN_20220326_0_L1C,40.329720206635
13RFH,2023-07-26,2023-07-26T17:37:12.876000+00:00,S2B_13RFH_20230726_0_L1C,1.81378960255606
13RFJ,2022-07-01,2022-07-01T17:36:57.664000+00:00,S2B_13RFJ_20220701_0_L1C,25.0745034134167
13RFK,2022-07-01,2022-07-01T17:36:43.107000+00:00,S2B_13RFK_20220701_0_L1C,29.8733271808363
13RFL,2023-05-22,2023-05-22T17:36:26.271000+00:00,S2A_13RFL_20230522_0_L1C,19.6477417431333
13RFM,2023-08-23,2023-08-23T17:46:10.524000+00:00,S2A_13RFM_20230823_0_L1C,48.8214081292666
13RFN,2023-03-26,2023-03-26T17:45:48.447000+00:00,S2A_13RFN_20230326_0_L1C,0.665800710681119
13RGH,2023-06-26,2023-06-26T17:37:08.639000+00:00,S2B_13RGH_20230626_0_L1C,0.736540356534982
13RGJ,2023-09-04,2023-09-04T17:36:54.252000+00:00,S2B_13RGJ_20230904_0_L1C,2.19051031682045
13RGK,2022-03-13,2022-03-13T17:36:32.983000+00:00,S2B_13RGK_20220313_0_L1C,0.169637791513631
13RGM,2023-01-17,2023-01-17T17:36:02.830000+00:00,S2B_13RGM_20230117_0_L1C,46.4190629759025
13RGN,2022-12-08,2022-12-08T17:35:47.199000+00:00,S2B_13RGN_20221208_0_L1C,24.9856072143092
13RHJ,2022-02-06,2022-02-06T17:36:45.491000+00:00,S2A_13RHJ_20220206_0_L1C,30.7621059785215
13SBR,2022-11-12,2022-11-12T18:05:15.658000+00:00,S2A_13SBR_20221112_0_L1C,0.668667323598794
13SBS,2023-11-12,2023-11-12T18:04:59.112000+00:00,S2B_13SBS_20231112_0_L1C,0.0
13SBT,2022-07-20,2022-07-20T18:04:48.889000+00:00,S2B_13SBT_20220720_0_L1C,4.39830989280062
13SBU,2023-02-20,2023-02-20T18:04:26.887000+00:00,S2A_13SBU_20230220_0_L1C,44.6772373018006
13SCC,2023-04-01,2023-04-01T18:03:26.988000+00:00,S2A_13SCC_20230401_0_L1C,0.0
13SCR,2022-11-19,2022-11-19T17:55:13.912000+00:00,S2A_13SCR_20221119_0_L1C,22.7650571829556
13SCS,2023-11-14,2023-11-14T17:54:57.211000+00:00,S2A_13SCS_20231114_0_L1C,26.3576212365901
13SCT,2023-02-22,2023-02-22T17:54:43.975000+00:00,S2B_13SCT_20230222_0_L1C,17.5771149489734
13SCU,2022-06-15,2022-06-15T18:04:36.146000+00:00,S2A_13SCU_20220615_0_L1C,0.0
13SDD,2023-01-21,2023-01-21T18:03:05.476000+00:00,S2A_13SDD_20230121_0_L1C,40.8564006091552
13SDS,2023-08-26,2023-08-26T17:55:00.920000+00:00,S2A_13SDS_20230826_0_L1C,4.67207142643853
13SDT,2021-12-29,2021-12-29T17:54:36.157000+00:00,S2B_13SDT_20211229_0_L1C,9.3298
13SDU,2022-01-13,2022-01-13T17:54:27.002000+00:00,S2A_13SDU_20220113_0_L1C,0.1653
13SDV,2023-03-19,2023-03-19T17:54:09.635000+00:00,S2A_13SDV_20230319_0_L1C,6.74499089253188
13SEC,2023-10-10,2023-10-10T17:53:26.213000+00:00,S2B_13SEC_20231010_0_L1C,0.64621218907701
13SEU,2023-11-29,2023-11-29T17:54:19.291000+00:00,S2B_13SEU_20231129_0_L1C,5.28128639254681
13SEV,2022-02-17,2022-02-17T17:54:01.413000+00:00,S2B_13SEV_20220217_0_L1C,2.93302278360059
13SFA,2023-09-27,2023-09-27T17:43:56.745000+00:00,S2B_13SFA_20230927_0_L1C,0.484294536358462
13SFU,2023-05-15,2023-05-15T17:44:23.696000+00:00,S2A_13SFU_20230515_0_L1C,18.0305174833527
13SFV,2022-09-12,2022-09-12T17:44:10.379000+00:00,S2B_13SFV_20220912_0_L1C,0.0
13SGU,2023-04-20,2023-04-20T17:44:21.728000+00:00,S2B_13SGU_20230420_0_L1C,40.4592851384037
13TDM,2022-02-08,2022-02-08T18:11:10.480000+00:00,S2A_13TDM_20220208_0_L1C,43.4663023679417
13TFG,2023-07-12,2023-07-12T17:52:27.794000+00:00,S2B_13TFG_20230712_0_L1C,1.52026038400669
13TFH,2022-12-09,2022-12-09T17:52:08.967000+00:00,S2A_13TFH_20221209_0_L1C,41.3596404789632
13TFJ,2023-06-17,2023-06-17T17:51:58.002000+00:00,S2A_13TFJ_20230617_0_L1C,33.1008092209382
13TFK,2023-11-12,2023-11-12T18:01:36.344000+00:00,S2B_13TFK_20231112_0_L1C,0.0
13TGH,2023-10-10,2023-10-10T17:52:06.806000+00:00,S2B_13TGH_20231010_0_L1C,0.0
13TGJ,2023-01-08,2023-01-08T17:51:49.205000+00:00,S2A_13TGJ_20230108_0_L1C,22.6592313894114
13TGK,2022-07-17,2022-07-17T17:51:40.962000+00:00,S2B_13TGK_20220717_0_L1C,0.724715578249575
13TGL,2022-11-24,2022-11-24T17:51:20.961000+00:00,S2B_13TGL_20221124_0_L1C,3.10212308519215
13TGM,2022-09-10,2022-09-10T17:51:17.871000+00:00,S2A_13TGM_20220910_0_L1C,0.799396816865239
13UCA,2022-07-29,2022-07-29T18:29:06.214000+00:00,S2B_13UCA_20220729_0_L1C,48.1952282839141
13UCB,2023-07-29,2023-07-29T18:28:52.398000+00:00,S2A_13UCB_20230729_0_L1C,12.5000746513781
13UCP,2022-02-26,2022-02-26T18:20:39.439000+00:00,S2B_13UCP_20220226_0_L1C,0.580339813072949
13UCQ,2023-01-19,2023-01-19T18:10:29.623000+00:00,S2B_13UCQ_20230119_0_L1C,0.269404217820424
13UCR,2022-01-02,2022-01-02T18:20:16.866000+00:00,S2A_13UCR_20220102_0_L1C,1.9793
13UCT,2023-11-18,2023-11-18T18:19:44.927000+00:00,S2B_13UCT_20231118_1_L1C,0.285227033803936
13UDA,2022-10-14,2022-10-14T18:18:58.587000+00:00,S2B_13UDA_20221014_0_L1C,3.62653408581922
13UDB,2023-06-29,2023-06-29T18:28:46.343000+00:00,S2A_13UDB_20230629_0_L1C,17.3726259210514
13UDR,2022-12-03,2022-12-03T18:20:07.835000+00:00,S2B_13UDR_20221203_0_L1C,16.997670688529
13UDS,2023-09-06,2023-09-06T18:10:03.942000+00:00,S2B_13UDS_20230906_0_L1C,42.3106082696682
13UDT,2023-05-19,2023-05-19T18:09:49.951000+00:00,S2B_13UDT_20230519_0_L1C,0.0
13UDU,2023-03-03,2023-03-03T18:19:29.718000+00:00,S2B_13UDU_20230303_0_L1C,5.19848308399773
13UDV,2022-09-14,2022-09-14T18:19:15.664000+00:00,S2B_13UDV_20220914_0_L1C,42.8947714174804
13UEA,2023-07-21,2023-07-21T18:19:01.008000+00:00,S2B_13UEA_20230721_0_L1C,22.5695900146317
13UEB,2022-03-18,2022-03-18T18:18:38.901000+00:00,S2B_13UEB_20220318_0_L1C,1.51384036549315
13UES,2022-06-03,2022-06-03T18:09:55.557000+00:00,S2B_13UES_20220603_0_L1C,4.13643285855057
13UET,2023-05-09,2023-05-09T18:09:43.731000+00:00,S2B_13UET_20230509_0_L1C,42.6424796201738
13UEU,2022-12-05,2022-12-05T18:09:27.249000+00:00,S2A_13UEU_20221205_0_L1C,41.0272328227179
13UEV,2023-11-28,2023-11-28T18:19:05.725000+00:00,S2B_13UEV_20231128_0_L1C,0.201159266721853
13UFA,2023-07-28,2023-07-28T18:08:59.732000+00:00,S2B_13UFA_20230728_0_L1C,16.5451939442802
13UFB,2023-11-03,2023-11-03T18:18:34.939000+00:00,S2A_13UFB_20231103_0_L1C,39.0300477582431
13UFS,2022-07-20,2022-07-20T17:59:59.546000+00:00,S2B_13UFS_20220720_0_L1C,1.00415061662038
13UFT,2023-01-31,2023-01-31T17:59:38.563000+00:00,S2A_13UFT_20230131_0_L1C,14.6847912218196
13UFU,2023-10-23,2023-10-23T17:59:26.859000+00:00,S2B_13UFU_20231023_0_L1C,35.8036230770991
13UFV,2023-07-30,2023-07-30T17:59:16.142000+00:00,S2A_13UFV_20230730_0_L1C,1.05761461555228
13UGT,2023-02-20,2023-02-20T17:59:34.088000+00:00,S2A_13UGT_20230220_0_L1C,39.3575502403774
13UGU,2023-08-14,2023-08-14T17:59:27.754000+00:00,S2B_13UGU_20230814_0_L1C,0.0659918182089641
13UGV,2022-01-24,2022-01-24T18:08:58.456000+00:00,S2B_13UGV_20220124_0_L1C,22.9568
13VCC,2022-06-12,2022-06-12T18:38:32.493000+00:00,S2B_13VCC_20220612_0_L1C,39.0375843041487
13VCD,2022-08-11,2022-08-11T18:38:19.590000+00:00,S2B_13VCD_20220811_0_L1C,4.56200543462032
13VDC,2023-07-04,2023-07-04T18:28:33.547000+00:00,S2B_13VDC_20230704_0_L1C,35.8700767416166
13VDD,2021-12-26,2021-12-26T18:28:15.610000+00:00,S2A_13VDD_20211226_0_L1C,43.2442
13VDE,2022-03-19,2022-03-19T18:38:00.068000+00:00,S2A_13VDE_20220319_0_L1C,43.8715482451321
13VDF,2023-10-22,2023-10-22T18:27:47.309000+00:00,S2B_13VDF_20231022_0_L1C,16.6414643614321
13VEC,2023-03-18,2023-03-18T18:18:24.646000+00:00,S2A_13VEC_20230318_0_L1C,0.0
13VED,2023-10-17,2023-10-17T18:28:08.057000+00:00,S2A_13VED_20231017_0_L1C,20.9718754662108
13VEE,2022-12-23,2022-12-23T18:18:00.294000+00:00,S2B_13VEE_20221223_0_L1C,0.667770143599001
13VEF,2022-08-15,2022-08-15T18:17:46.309000+00:00,S2B_13VEF_20220815_0_L1C,34.5216444538756
13VFC,2023-04-17,2023-04-17T18:18:21.109000+00:00,S2A_13VFC_20230417_0_L1C,23.1309953868882
13VFD,2022-05-24,2022-05-24T18:08:10.919000+00:00,S2B_13VFD_20220524_1_L1C,2.7133179252785
13VFE,2023-03-13,2023-03-13T18:17:57.976000+00:00,S2B_13VFE_20230313_0_L1C,6.8797515602138
14PQC,2023-12-29,2023-12-29T17:09:19.058000+00:00,S2A_14PQC_20231229_0_L1C,0.861114711949214
14QKH,2022-05-19,2022-05-19T17:28:16.872000+00:00,S2B_14QKH_20220519_0_L1C,0.0296216668159694
14QKJ,2023-04-24,2023-04-24T17:28:04.495000+00:00,S2B_14QKJ_20230424_0_L1C,0.0102720296216668
14QKK,2023-01-09,2023-01-09T17:27:46.514000+00:00,S2A_14QKK_20230109_0_L1C,0.101764758577443
14QKL,2022-11-30,2022-11-30T17:27:33.616000+00:00,S2A_14QKL_20221130_0_L1C,0.0
14QKM,2022-03-10,2022-03-10T17:27:17.145000+00:00,S2B_14QKM_20220310_0_L1C,0.0
14QLH,2022-06-18,2022-06-18T17:28:17.277000+00:00,S2B_14QLH_20220618_1_L1C,24.8107008653535
14QLJ,2023-03-05,2023-03-05T17:28:01.598000+00:00,S2B_14QLJ_20230305_0_L1C,6.08835737107707
14QLK,2023-02-28,2023-02-28T17:27:41.993000+00:00,S2A_14QLK_20230228_0_L1C,0.0
14QLL,2023-04-09,2023-04-09T17:27:30.219000+00:00,S2A_14QLL_20230409_0_L1C,48.4814715279644
14QLM,2023-03-20,2023-03-20T17:27:14.121000+00:00,S2A_14QLM_20230320_0_L1C,14.3483531905999
14QMF,2022-08-24,2022-08-24T17:18:43.833000+00:00,S2B_14QMF_20220824_0_L1C,33.8260324285586
14QMG,2023-09-18,2023-09-18T17:18:32.719000+00:00,S2B_14QMG_20230918_0_L1C,41.3109080593628
14QMH,2023-07-20,2023-07-20T17:18:20.386000+00:00,S2B_14QMH_20230720_0_L1C,1.10908059362776
14QMJ,2023-07-15,2023-07-15T17:18:04.901000+00:00,S2A_14QMJ_20230715_0_L1C,6.66203828122667
14QMK,2023-05-11,2023-05-11T17:17:48.083000+00:00,S2B_14QMK_20230511_0_L1C,0.060238233344654
14QML,2022-04-16,2022-04-16T17:17:26.908000+00:00,S2B_14QML_20220416_0_L1C,14.4372672481589
14QMM,2023-12-20,2023-12-20T17:27:12.406000+00:00,S2B_14QMM_20231220_0_L1C,33.0805367271453
14QNF,2023-11-12,2023-11-12T17:18:39.397000+00:00,S2A_14QNF_20231112_0_L1C,4.92440434187072
14QNG,2023-05-01,2023-05-01T17:18:28.145000+00:00,S2B_14QNG_20230501_0_L1C,1.70554510436263
14QPE,2022-05-08,2022-05-08T17:09:00.281000+00:00,S2A_14QPE_20220508_0_L1C,1.61972588013975
14QPF,2022-03-24,2022-03-24T17:08:39.179000+00:00,S2B_14QPF_20220324_0_L1C,24.6752963659709
14QPG,2023-12-24,2023-12-24T17:08:28.461000+00:00,S2B_14QPG_20231224_0_L1C,11.7896691602151
14QQD,2023-03-29,2023-03-29T17:09:11.026000+00:00,S2B_14QQD_20230329_0_L1C,18.4297829137926
14QQE,2023-08-31,2023-08-31T17:08:58.204000+00:00,S2A_14QQE_20230831_0_L1C,10.9132252381379
14RKN,2023-05-24,2023-05-24T17:27:09.474000+00:00,S2B_14RKN_20230524_0_L1C,9.83667417292496
14RKS,2022-09-24,2022-09-24T17:36:09.806000+00:00,S2A_14RKS_20220924_0_L1C,1.56472274478187
14RKT,2023-04-27,2023-04-27T17:35:49.973000+00:00,S2B_14RKT_20230427_0_L1C,0.0
14RLN,2023-06-08,2023-06-08T17:27:04.783000+00:00,S2A_14RLN_20230608_0_L1C,9.29149870106602
14RLP,2022-07-08,2022-07-08T17:26:51.592000+00:00,S2B_14RLP_20220708_0_L1C,7.09818149243035
14RNU,2022-11-05,2022-11-05T17:25:25.482000+00:00,S2B_14RNU_20221105_0_L1C,0.0
14SLJ,2022-10-02,2022-10-02T17:43:01.010000+00:00,S2B_14SLJ_20221002_0_L1C,24.9399205709337
14SNJ,2023-03-03,2023-03-03T17:32:55.355000+00:00,S2A_14SNJ_20230303_0_L1C,0.0961211143957717
14SPH,2023-10-21,2023-10-21T17:23:14.941000+00:00,S2B_14SPH_20231021_0_L1C,0.0811609782316582
14SPJ,2023-10-16,2023-10-16T17:22:57.762000+00:00,S2A_14SPJ_20231016_0_L1C,0.45510143296423
14TKM,2022-04-20,2022-04-20T17:42:27.367000+00:00,S2A_14TKM_20220420_0_L1C,8.48264327730765
14TLK,2022-05-15,2022-05-15T17:42:47.031000+00:00,S2B_14TLK_20220515_0_L1C,16.0673056824629
14TLL,2023-04-10,2023-04-10T17:42:35.264000+00:00,S2B_14TLL_20230410_0_L1C,0.0
14TLM,2023-12-16,2023-12-16T17:42:18.701000+00:00,S2B_14TLM_20231216_0_L1C,2.91677864373376
14TLN,2023-10-07,2023-10-07T17:42:05.350000+00:00,S2B_14TLN_20231007_0_L1C,0.0441338947116964
14TLP,2023-05-25,2023-05-25T17:41:53.877000+00:00,S2A_14TLP_20230525_0_L1C,3.32864287408417
14TLQ,2023-07-19,2023-07-19T17:41:41.782000+00:00,S2B_14TLQ_20230719_0_L1C,4.52803292136796
14TLR,2023-03-29,2023-03-29T17:51:16.116000+00:00,S2A_14TLR_20230329_0_L1C,46.3329750067186
14TLS,2023-09-30,2023-09-30T17:51:07.550000+00:00,S2B_14TLS_20230930_1_L1C,31.7165832850447
14TMK,2022-01-27,2022-01-27T17:32:47.794000+00:00,S2A_14TMK_20220127_0_L1C,39.6755221191597
14TML,2023-07-01,2023-07-01T17:32:37.780000+00:00,S2A_14TML_20230701_0_L1C,34.4764217155431
14TMM,2022-04-20,2022-04-20T17:42:19.694000+00:00,S2A_14TMM_20220420_0_L1C,3.77138761981546
14TMN,2022-08-23,2022-08-23T17:42:01.390000+00:00,S2B_14TMN_20220823_0_L1C,4.3243751679656
14TMP,2023-06-29,2023-06-29T17:41:51.722000+00:00,S2B_14TMP_20230629_0_L1C,0.0
14TMQ,2022-10-17,2022-10-17T17:41:35.094000+00:00,S2A_14TMQ_20221017_0_L1C,40.5518229866523
14TMR,2022-01-10,2022-01-10T17:41:19.004000+00:00,S2A_14TMR_20220110_0_L1C,1.8822
14TMS,2023-08-26,2023-08-26T17:51:05.358000+00:00,S2A_14TMS_20230826_0_L1C,0.45124923012044
14TMT,2022-07-04,2022-07-04T17:40:53.987000+00:00,S2B_14TMT_20220704_0_L1C,41.7484908552815
14TNK,2023-03-28,2023-03-28T17:32:47.437000+00:00,S2B_14TNK_20230328_0_L1C,17.4432500223954
14TNL,2023-02-26,2023-02-26T17:32:30.331000+00:00,S2B_14TNL_20230226_0_L1C,17.2309713637314
14TNM,2022-08-20,2022-08-20T17:32:16.580000+00:00,S2B_14TNM_20220820_0_L1C,26.8111021529457
14TNN,2022-07-29,2022-07-29T17:42:06.290000+00:00,S2A_14TNN_20220729_0_L1C,7.57675657967996
14TNP,2022-11-06,2022-11-06T17:41:46.245000+00:00,S2A_14TNP_20221106_0_L1C,17.6328342588998
14TNQ,2022-09-19,2022-09-19T17:31:33.073000+00:00,S2B_14TNQ_20220919_0_L1C,0.15552099533437
14TNR,2022-09-19,2022-09-19T17:31:18.303000+00:00,S2B_14TNR_20220919_0_L1C,0.0
14TNS,2022-12-11,2022-12-11T17:40:56.605000+00:00,S2B_14TNS_20221211_0_L1C,1.02902445579145
14TNT,2022-09-27,2022-09-27T17:40:52.391000+00:00,S2A_14TNT_20220927_0_L1C,3.67428110722924
14TPK,2023-08-25,2023-08-25T17:32:44.287000+00:00,S2B_14TPK_20230825_0_L1C,7.64251625603041
14TPL,2023-07-23,2023-07-23T17:22:35.492000+00:00,S2B_14TPL_20230723_0_L1C,9.78416731514108
14TPM,2022-06-26,2022-06-26T17:32:24.297000+00:00,S2A_14TPM_20220626_0_L1C,0.0560482546507809
14TPN,2022-04-02,2022-04-02T17:31:53.768000+00:00,S2B_14TPN_20220402_0_L1C,0.293290334139568
14TPP,2022-12-18,2022-12-18T17:31:41.499000+00:00,S2B_14TPP_20221218_0_L1C,3.39541341933172
14TPQ,2022-12-03,2022-12-03T17:31:28.526000+00:00,S2A_14TPQ_20221203_0_L1C,0.323628654184956
14TPR,2023-10-09,2023-10-09T17:31:13.025000+00:00,S2A_14TPR_20231009_0_L1C,26.6228910985697
14TPS,2022-11-23,2022-11-23T17:30:58.516000+00:00,S2A_14TPS_20221123_0_L1C,0.0
14TPT,2022-03-18,2022-03-18T17:30:48.172000+00:00,S2A_14TPT_20220318_0_L1C,25.6232109972751
14TQK,2022-01-09,2022-01-09T17:22:36.995000+00:00,S2B_14TQK_20220109_0_L1C,13.6165
14TQN,2023-09-11,2023-09-11T17:22:00.773000+00:00,S2B_14TQN_20230911_0_L1C,1.13535787870644
14TQP,2022-12-20,2022-12-20T17:21:40.953000+00:00,S2A_14TQP_20221220_0_L1C,22.1859283628847
14TQQ,2022-01-04,2022-01-04T17:21:29.651000+00:00,S2A_14TQQ_20220104_0_L1C,22.5195
14TQR,2022-07-08,2022-07-08T17:21:18.178000+00:00,S2B_14TQR_20220708_0_L1C,0.563977216149507
14TQS,2022-06-26,2022-06-26T17:31:08.374000+00:00,S2A_14TQS_20220626_0_L1C,34.8621039744394
14TQT,2023-03-03,2023-03-03T17:30:38.135000+00:00,S2A_14TQT_20230303_0_L1C,8.11188748544298
14ULF,2022-02-05,2022-02-05T17:58:52.479000+00:00,S2A_14ULF_20220205_0_L1C,35.6999910418346
14ULG,2022-08-19,2022-08-19T17:58:40.481000+00:00,S2B_14ULG_20220819_0_L1C,12.3576821320683
14UMA,2022-01-18,2022-01-18T17:49:58.143000+00:00,S2B_14UMA_20220118_0_L1C,26.6176
14UMB,2022-04-03,2022-04-03T17:49:50.088000+00:00,S2A_14UMB_20220403_0_L1C,38.0069276478844
14UMC,2023-10-30,2023-10-30T17:49:36.259000+00:00,S2B_14UMC_20231030_0_L1C,47.8293768102959
14UMD,2022-07-22,2022-07-22T17:49:30.654000+00:00,S2A_14UMD_20220722_0_L1C,39.0840873122518
14UME,2023-06-25,2023-06-25T17:59:07.031000+00:00,S2B_14UME_20230625_0_L1C,41.7497387201768
14UMU,2023-05-10,2023-05-10T17:40:36.851000+00:00,S2B_14UMU_20230510_0_L1C,8.06224802173586
14UNA,2022-07-02,2022-07-02T17:50:11.135000+00:00,S2A_14UNA_20220702_0_L1C,4.36407990905915
14UNB,2021-12-31,2021-12-31T17:39:48.996000+00:00,S2A_14UNB_20211231_0_L1C,43.2412
14UNU,2023-07-04,2023-07-04T17:40:35.707000+00:00,S2A_14UNU_20230704_0_L1C,48.3886947953059
14UNV,2023-03-19,2023-03-19T17:50:10.713000+00:00,S2A_14UNV_20230319_0_L1C,0.0
14UPA,2022-09-22,2022-09-22T17:39:59.146000+00:00,S2B_14UPA_20220922_0_L1C,0.511421660843859
14UPU,2023-06-26,2023-06-26T17:30:34.726000+00:00,S2B_14UPU_20230626_0_L1C,0.627374698195643
14UPV,2022-09-27,2022-09-27T17:40:19.700000+00:00,S2A_14UPV_20220927_0_L1C,17.6620084206754
14UQU,2023-05-02,2023-05-02T17:30:27.081000+00:00,S2A_14UQU_20230502_0_L1C,1.83000388187166
14UQV,2023-09-19,2023-09-19T17:30:14.709000+00:00,S2A_14UQV_20230919_0_L1C,21.8853653438442
14VLH,2023-01-21,2023-01-21T17:58:19.724000+00:00,S2A_14VLH_20230121_0_L1C,0.61070435766139
14VLJ,2022-10-06,2022-10-06T18:08:14.636000+00:00,S2A_14VLJ_20221006_0_L1C,7.56546925856251
15PVT,2022-07-21,2022-07-21T16:49:31.174000+00:00,S2A_15PVT_20220721_0_L1C,6.7141839570404
15PWS,2023-09-04,2023-09-04T16:49:36.734000+00:00,S2A_15PWS_20230904_0_L1C,44.9559258263908
15PWT,2022-02-16,2022-02-16T16:49:10.279000+00:00,S2B_15PWT_20220216_0_L1C,0.121383140732778
15PXT,2023-12-28,2023-12-28T16:49:14.575000+00:00,S2B_15PXT_20231228_0_L1C,24.0468521141798
15PZS,2022-09-26,2022-09-26T16:39:33.636000+00:00,S2A_15PZS_20220926_0_L1C,22.0317716265042
15QTU,2022-10-12,2022-10-12T16:59:12.587000+00:00,S2A_15QTU_20221012_0_L1C,49.1295052106662
15QUU,2022-10-02,2022-10-02T16:59:11.341000+00:00,S2A_15QUU_20221002_0_L1C,5.65794738570874
15QVU,2022-07-21,2022-07-21T16:49:16.479000+00:00,S2A_15QVU_20220721_0_L1C,17.3485054530704
15QWU,2022-05-17,2022-05-17T16:49:01.739000+00:00,S2B_15QWU_20220517_0_L1C,46.4497596225626
15QXU,2022-08-20,2022-08-20T16:49:11.646000+00:00,S2A_15QXU_20220820_0_L1C,27.5886111857625
15QYA,2022-12-18,2022-12-18T16:48:25.226000+00:00,S2A_15QYA_20221218_0_L1C,16.3081520867877
15QYB,2022-03-18,2022-03-18T16:48:09.857000+00:00,S2B_15QYB_20220318_0_L1C,5.44977124662311
15QZA,2022-06-03,2022-06-03T16:38:28.185000+00:00,S2B_15QZA_20220603_0_L1C,41.0588850070172
15QZB,2022-08-12,2022-08-12T16:38:16.894000+00:00,S2B_15QZB_20220812_0_L1C,31.6371644420556
15QZC,2022-05-29,2022-05-29T16:38:06.770000+00:00,S2A_15QZC_20220529_0_L1C,21.2751782867866
15QZD,2022-07-03,2022-07-03T16:37:49.669000+00:00,S2B_15QZD_20220703_0_L1C,15.6781006481684
15STD,2023-08-27,2023-08-27T17:23:00.646000+00:00,S2A_15STD_20230827_0_L1C,25.909403087581
15SUA,2023-11-22,2023-11-22T17:13:33.630000+00:00,S2A_15SUA_20231122_0_L1C,5.56460330257697
15SUD,2023-04-21,2023-04-21T17:12:56.475000+00:00,S2B_15SUD_20230421_0_L1C,0.00673884115293486
15SVA,2023-06-25,2023-06-25T17:13:37.016000+00:00,S2A_15SVA_20230625_0_L1C,1.81051075019969
15SVB,2022-03-17,2022-03-17T17:13:17.714000+00:00,S2B_15SVB_20220317_0_L1C,0.910328764668996
15SVC,2023-07-30,2023-07-30T17:13:10.534000+00:00,S2B_15SVC_20230730_0_L1C,0.0
15SVD,2023-07-10,2023-07-10T17:12:55.903000+00:00,S2B_15SVD_20230710_0_L1C,0.00671862402579952
15SWA,2022-05-08,2022-05-08T17:03:38.558000+00:00,S2A_15SWA_20220508_0_L1C,25.6854788139389
15SWB,2022-11-09,2022-11-09T17:03:18.808000+00:00,S2B_15SWB_20221109_0_L1C,0.0
15SWC,2023-09-18,2023-09-18T17:13:04.662000+00:00,S2B_15SWC_20230918_0_L1C,0.822598894013835
15SWD,2023-04-21,2023-04-21T17:12:48.638000+00:00,S2B_15SWD_20230421_0_L1C,0.328152355149803
15SXA,2023-01-23,2023-01-23T17:03:27.289000+00:00,S2A_15SXA_20230123_0_L1C,0.0902087252530682
