,lat,lon,date
1025,39.50713976102995,53.59002938433034,2023-05-19
1026,37.92865001487089,53.91620309787736,2023-05-19
1027,37.908222165662295,53.9006122391133,2023-05-19
1028,38.65159947351463,54.279504404599706,2023-05-19
1029,38.68074476337823,54.316118317307925,2023-05-19
1030,38.33103522567321,54.0297212443816,2023-05-19
1031,38.557577924729145,54.20041809622388,2023-05-19
1032,38.64911872563413,54.281229226735206,2023-05-19
1037,39.97678591238233,61.68391967407398,2023-05-20
1038,40.05052960558709,61.048525863569694,2023-05-20
1039,39.89818444879175,61.71256231303343,2023-05-20
1045,31.77787045705607,5.994666518281404,2023-05-21
1049,39.97624147591306,61.68357880352444,2023-05-23
1050,40.04824885942422,61.0468325974252,2023-05-23
1058,38.33044659062586,54.02809543888734,2023-05-24
1059,38.85472230430759,54.235019390599504,2023-05-24
1060,37.90899550675524,53.89848190251946,2023-05-24
1061,38.648340954302085,54.2832614819168,2023-05-24
1062,26.062243802486968,50.534718875357065,2023-05-24
1067,36.47310164541567,61.45774220195147,2023-05-25
1068,39.9766031039723,61.683688969596,2023-05-25
1083,37.90808415731165,53.89890100390177,2023-05-29
1084,38.33115180752372,54.02869670177599,2023-05-29
1085,38.85552566994316,54.23528624489043,2023-05-29
1089,39.976514359098495,61.68380777824345,2023-05-30
1090,36.47354502995574,61.457175350569166,2023-05-30
1091,36.55060455610181,61.56446449284043,2023-05-30
1111,25.13253250917832,47.36283441874594,2023-06-01
1124,38.33089067374432,54.02834269049329,2023-06-03
1125,38.85410526132938,54.23453057412116,2023-06-03
1126,38.55739796571764,54.20041010844813,2023-06-03
1127,38.64904163990117,54.28076619851776,2023-06-03
1128,38.68005633230921,54.3181551805442,2023-06-03
1143,39.97624945291271,61.68428128212912,2023-06-04
1144,36.47309298943048,61.45707269960632,2023-06-04
1145,36.54996427946044,61.56369426505319,2023-06-04
1146,40.048013400705656,61.04355711593879,2023-06-04
1148,29.252994609717344,21.54753584118936,2023-06-04
1149,27.718585941207888,9.88112082141817,2023-06-04
1192,30.362898088259428,49.88030794565181,2023-06-06
1193,25.132534090458307,47.36273529829737,2023-06-06
1230,31.777955590051192,5.994880367389688,2023-06-07
1235,26.036867098567416,50.5625056713028,2023-06-08
1248,36.55024675485195,61.56469456083735,2023-06-09
1253,31.7775001369231,5.995076779739497,2023-06-10
1261,25.13253092783212,47.36293353918612,2023-06-11
1262,30.17741185505049,50.41262931014118,2023-06-11
1263,30.363174997257637,49.88103317149773,2023-06-11
1269,39.97888908359442,61.67872649137456,2023-06-12
1273,31.163655526151967,5.966663905601066,2023-06-12
1274,31.7779456596844,5.995302253851062,2023-06-12
1280,26.04592805282037,50.57296779673708,2023-06-13
1281,38.65192330292175,54.28721625712432,2023-06-13
1282,38.85508857224507,54.23480557992441,2023-06-13
1283,38.68283552917327,54.31862845234168,2023-06-13
1284,38.33061182129671,54.02867420621105,2023-06-13
1285,37.92855154563889,53.91654046134104,2023-06-13
1307,36.47282840188445,61.45752439285921,2023-06-14
1308,36.43444929403751,61.4874007379985,2023-06-14
1309,36.42748100683167,61.47816598063539,2023-06-14
1310,36.49349463241782,61.6853134602487,2023-06-14
1311,36.550157976805686,61.56480792742413,2023-06-14
1312,40.0479352286485,61.04426268016726,2023-06-14
1314,29.14621088295944,21.454231929157547,2023-06-14
1333,31.777948142406853,5.995196782255236,2023-06-15
1339,30.361544730870232,49.880323363540285,2023-06-16
1340,27.721664661226512,9.879623974651285,2023-06-16
1351,28.606480312731897,7.514408753645196,2023-06-17
1352,31.7773373172461,5.994332670838045,2023-06-17
1357,38.493915794901774,54.19599197015186,2023-06-18
1358,37.92918445583884,53.9164517318406,2023-06-18
1359,38.64854668001584,54.28235187067124,2023-06-18
1360,37.71161577274863,53.937044708193845,2023-06-18
1361,38.557407373256176,54.20006632822578,2023-06-18
1362,38.85466270161002,54.22741284775695,2023-06-18
1364,40.04928787708641,61.04434123188962,2023-06-19
1365,36.47139248322555,61.73379227981335,2023-06-19
1366,36.47148290048828,61.46502893323767,2023-06-19
1367,39.97678192327461,61.68356843204133,2023-06-19
1417,31.7780432052182,5.994988745142995,2023-06-20
1435,25.13261957858718,47.36303439684685,2023-06-21
1443,39.9766931785346,61.68368724115744,2023-06-22
1444,40.049023677659775,61.04470045497456,2023-06-22
1450,31.77786300996081,5.994982932919113,2023-06-22
1453,38.85526532577876,54.23492880565559,2023-06-23
1454,38.49821531210176,54.20019447431605,2023-06-23
1455,38.55757478863898,54.20053268988049,2023-06-23
