mbsp_mse
0.22452065242194416
0.2469066871826886
0.2402452024895148
0.19040206187195252
0.22107039807675388
0.23246320937706855
0.238171231473101
0.23326036336518807
0.23367990688050233
0.21368085359164302
0.22154068962914944
0.2249815205893511
0.23774738053384534
0.21426806335251028
0.21818278173772032
0.2407555803722789
0.221319819849871
0.22873677267689366
0.2392555988120346
0.22349776790553144
0.2192086973664033
0.2475772234767468
0.2129304218153135
0.23643445796067258
0.21070029622440767
0.2146983464181898
0.18743102980890336
0.2284257754533175
0.22680076536678925
0.2375704658526302
0.19009019703622645
0.23180949427377331
0.21353816923405208
0.2035002337512707
0.2083634758407314
0.22357393356842015
0.2410934135146665
0.23991671519369775
0.21600270575940755
0.21964084028582836
0.234407198054405
0.22407395123275392
0.2290498466572656
0.20133364878562832
0.22776870527678472
0.21064197592433484
0.21493914809565856
0.20287961025947104
0.2067932886334155
0.20809323371484248
0.2054944001537949
0.21124335802707167
0.23966887717194507
0.19777079659503588
0.23408915831424723
0.21312925798612786
0.19713968651509212
0.21390641089091622
0.243834819959972
0.23329279037597117
0.2281439695084246
0.2321981433103575
0.2308185708868538
0.23154310927179822
0.21261517251402273
0.22485007103708493
0.22326057080443157
0.21001132410222567
0.2063897156381518
0.16381280849734092
0.2088235780699359
0.19754342083090526
0.22500417701393702
0.20706045572387083
0.20522123899444666
0.22253201482283935
0.2055071172722248
0.24610297758887886
0.19702342838503076
0.20979125109902724
0.2372580073765025
0.25312562264784605
0.24570973646659905
0.2331274037750718
0.22724120328210334
0.2297749669679553
0.25515695260409665
0.23939400407320882
0.2253570689508595
0.21782034356233076
0.20968960762287764
0.20823509941204554
0.2155290243455146
0.21069176600179684
0.1958526303949341
0.19932265093493662
0.19059765059352207
0.20169276466798997
0.2137613454382929
0.21782259613465987
0.21991839465243523
0.2056094596766211
0.20625597451379526
0.24447656504460089
0.19831519231060302
0.22627224611991723
0.24370114064936593
0.2425938349437074
0.23755776165982095
0.22297873965625248
0.24419212839604668
0.2386459996676115
0.2509142502398486
0.23632449841168301
0.21250218687444006
0.2317114111552516
0.22647793701063246
0.21389256273883767
0.21515302057911379
0.2167352480760137
0.2126869716303349
0.2097070953600863
0.22390753158583554
0.21943860750058966
0.2267704552708933
0.20768182610607172
0.1880137872074562
0.18965840517543758
0.19066955662354734
0.23566751439013928
0.22424191781544847
0.24082950771226713
0.21764802777591707
0.24685226563724158
0.25044730143478
0.23257339749983347
0.22815708814622235
0.25467850037840817
0.243110154380031
0.22806569528321202
0.19762174785987763
0.23278820968801608
0.21249709961941687
0.22404745477307886
0.20419843333036336
0.21723123204553535
0.21357484501584964
0.2196465259382013
0.20330082447440528
0.2230024785380988
0.21228134478669716
0.2135382745949791
0.20465214767558682
0.20290077538177897
0.23215745231988627
0.2206698794866851
0.22839315000498478
0.2154063530317124
0.05729210653741132
0.031006270488485647
0.23764375629675139
0.2097318021903577
0.2446466408369321
0.24056729025673623
0.24498325491095035
0.25189601985128945
0.21738443912884714
0.23892242124050778
0.25686330165902754
0.24509989825649364
0.20801435378801675
0.22282962174492635
0.23944038624166564
0.2334959778874019
0.24006333349693465
