mbmp_mse
0.0014340462511602625
0.0011286595726155355
0.0010264535483116173
0.015397600869485328
0.0019532497240869603
0.0025662313321831356
0.0013677295038178009
0.002774124190064702
0.0021401954161286625
0.002767169607785979
0.0016212456773183415
0.0021840732745402026
0.000956404734138592
0.002988359121892441
0.0017384136560927223
0.0011307177917952663
0.005190632690336321
0.006166577055509917
0.0010418538090380038
0.001963445446998783
0.0026570962559966504
0.0016310812629489794
0.00459640139088705
0.0025866243236863664
0.0036467802716093215
0.0030780574218305067
0.009210170273253543
0.0009716778515951692
0.0017874812488424502
0.0010308453078771884
0.005731520282111588
0.0013095775379080381
0.005557739399784356
0.006428247924580233
0.0016864833285929932
0.001919144996809926
0.0017983019191770782
0.0024975323830315178
0.005025901128966197
0.003972524622416267
0.002055976690510215
0.0023896806487744343
0.001784540388610482
0.010727732393649846
0.0011163124126032464
0.0023888362685229596
0.001224325615995705
0.003438572718641052
0.0017535167483304125
0.0047852573247868
0.004433540232014676
0.013858442157287973
0.001172980657343423
0.010106994840849476
0.0037133055974695934
0.001973388670965198
0.002943280602586279
0.002578055726272231
0.0019981594009317225
0.002379410012516917
0.003827818933185932
0.0021194201997197315
0.0016623695406314835
0.0016053490880825099
0.00883117261426247
0.0021694917572076993
0.0008962700592274595
0.0027166356229208818
0.0020762346012132412
0.004811639739677832
0.000920902371913802
0.0022712435791720376
0.001008753430633454
0.0050968830389568716
0.004572054944288151
0.0018321808610741526
0.002823075173903249
0.0007509765875627523
0.009247905551500991
0.0030976623253771603
0.0023815969446546992
0.001357629434665832
0.0014250867701803005
0.00229525435907263
0.003359481499157169
0.0037166787720256528
0.0014046066726450062
0.0009168353331586417
0.0012032556839336032
0.004514849694250198
0.003166531777291739
0.001942170688569898
0.0012491117883208366
0.0014610981688231944
0.0023715603674041756
0.0015445655162890162
0.002462404315524961
0.006339424995417364
0.004196868525740385
0.0017545466047812993
0.001564068864906367
0.0015870012786234557
0.00205899368600569
0.001094775687704675
0.010299666836273003
0.0019346822154979841
0.001315269775645561
0.0012572542021224294
0.002841018928784642
0.002795424021688471
0.0021105588753584812
0.004129260666755199
0.001270592453616824
0.0019035064567753468
0.005724419361260166
0.0023747691782604607
0.001984902192312476
0.0029568509836485836
0.001438113703674224
0.0010019892181232903
0.0019539333170139456
0.001246535472827397
0.001889208915337616
0.005884086421147135
0.0018158576168365056
0.001664832500552303
0.0035812609175314464
0.003210676404855314
0.002692250121311618
0.001384071792699961
0.005198608816172051
0.0014063685697793546
0.0052143855922385934
0.0051438660610907735
0.0016731797539397731
0.003009602235968192
0.0045875057852972625
0.003710410484245342
0.0014469353650131606
0.003104316878405367
0.010133201304706602
0.00179408052279048
0.0029653867210969317
0.0020129654783789665
0.0026113276984662597
0.0015496000911800437
0.001659055127457652
0.0015213315175565231
0.002142057945697367
0.00392578071493102
0.0016180590008942266
0.0011086584883455242
0.001413085811797555
0.001546977735194151
0.0011870698516106047
0.001229222119460528
0.0014316867269945487
0.0014940440641932344
0.09355129439161708
0.0
0.00209400685358992
0.009625229501671878
0.0013639433543900749
0.006533934535000574
0.002931009247837392
0.0015507824100379872
0.005225105487907524
0.003901108592022897
0.0031478287327758032
0.0008815279219880574
0.007906008430323123
0.0032276693917641023
0.0023506895881289357
0.00269290967021623
0.0019716516591374153
0.004203068154257139
0.002117578020681221
0.002383278410357669
0.002066389013315662
0.002033032656436188
0.012402791419585245
0.0009801544064099834
0.0018902040956186154
0.0015169575055850738
0.0017493998727930642
0.001394713527030115
0.0025106990836638895
0.0035670602254259487
0.0017508134430959201
0.003316361413637827
0.011379203377592531
0.010631998187902848
0.006195872212723212
0.001456063004660572
0.0031824277998238545
0.0024393161973152505
0.0048058310868314205
0.0023751844806192126
0.0014521830099636704
0.006138935330659815
0.0015841354788677367
0.0013580021864743456
0.0029926980695314143
0.003229174604618583
0.001964139406153039
0.002605626848520443
0.0015919871160522273
0.0035790418483074085
0.013689314358345188
0.0025033707106448437
0.0019776929308647643
0.0008805359223764866
0.002016289330726879
0.001328692607723825
0.0018691731595270249
0.002487610858403587
0.003915984067988008
0.0013801857864564337
0.002735271587605107
0.04067571688659414
0.001881315798831565
0.0113038947282382
0.015322175792973576
0.0047162752314689315
