sbmp_mse
0.009705596240736965
0.009816861926597184
0.004922887846941068
0.009325304315063223
0.010794931862981073
0.00957460086020628
0.006469011327481771
0.009808550877689871
0.009102431892010744
0.009635389687078118
0.009595332154040234
0.0102686215498678
0.0047120066485074955
0.0060680314555633256
0.010703110774249267
0.007213353257993594
0.005932979228130555
0.008126956385419236
0.009394334154398793
0.01339820184651226
0.013588361550754578
0.010475293813220222
0.008436792744847058
0.009467566708426758
0.012058399130447085
0.011841465669407969
0.012687559594273305
0.008037297397485006
0.007020720761042381
0.005670811739979366
0.01008803642871048
0.007348088601188041
0.009242051908394795
0.011361495090876072
0.01242675541456037
0.009799337900271973
0.008963168980867868
0.009127887240736564
0.010735257203417286
0.012418345863231196
0.01342396860771215
0.009667177391553013
0.006379544489132681
0.0061832565494335506
0.008584036996864499
0.009571657143013687
0.006630883835863509
0.010083558595590758
0.004870258784850926
0.0101426629987242
0.0108770842701497
0.01416561480219872
0.0036819115368913243
0.010880159561959165
0.011660760832376188
0.0095632695354845
0.012006029038943735
0.01435112887328948
0.01207691920650677
0.009920122393652068
0.014008785198649221
0.012952889319484445
0.008576247822608268
0.006223221368875283
0.0101971175300992
0.009575125462846994
0.010475571767689623
0.008582062503175676
0.009861576269339173
0.011307925504891386
0.0053726451047127945
0.005684550163378717
0.004940371150870925
0.010762695292791415
0.009862200738957919
0.006871652663820436
0.008602811022217445
0.007096320403446847
0.01104827845908742
0.012916094739860839
0.014074879989827375
0.00891721117632206
0.009916429938250553
0.00910329012696388
0.011612098704555509
0.014319166391383753
0.009081181634094243
0.005893712111419798
0.006653844422938064
0.008236996675603129
0.00916159677400035
0.011030442065603819
0.010100130033448444
0.008008221885978831
0.010725422752527736
0.008395272708919477
0.005769815027393144
0.018872485637999988
0.010101790412658195
0.0069737918840846215
0.0049008082735389254
0.00684368849200002
0.00850764706498794
0.007664804709100309
0.009675731852253337
0.015267478628697238
0.010144380020329625
0.00845620890962481
0.010455793609807739
0.01126717573905496
0.007917724710335493
0.011952453801374278
0.0065593519220213895
0.0037592855082628747
0.008307233230636087
0.00740751412767042
0.009393676563159991
0.011360133118389588
0.00973519987169939
0.008355454641385204
0.010181112269026434
0.010317717914829723
0.008196726799155753
0.012029756686357525
0.007734095915393549
0.007284368932926983
0.006008414003640265
0.00509293939808041
0.007520069859874114
0.008560989131704309
0.007868482031100042
0.008790380833699395
0.017898849238338385
0.021893801369598252
0.010522653216556831
0.009367063165943709
0.014238185741874819
0.008570869616884195
0.006427539146348206
0.006485056468615656
0.00989284263754723
0.007605581845709895
0.01096066643548702
0.014199113528238242
0.017921536219955462
0.010084037314028913
0.009750739157475716
0.008782178794534969
0.00811079622096454
0.008987405361773271
0.00817302465688125
0.006833558087471228
0.007113291139739972
0.006275012330133063
0.005761823137831183
0.006608056121131959
0.010176719161485381
0.007824953154325652
0.10041559940724083
0.06754817401179625
0.00946161741417248
0.006581990980535291
0.009877650369897566
0.027376297672582
0.011444071194296825
0.007791963417140274
0.01427064721542519
0.013551458210366293
0.01159156017576324
0.004571412022519914
0.007764865144946101
0.008382471260738183
0.009666975271486786
0.010315033570118873
0.010324607106782267
0.01025755873225558
0.007764534924642478
0.006982870932721052
0.008286207071542318
0.00784474541536095
0.023122941272706407
0.007564165794202002
0.007533409049228618
0.007138663919694534
0.0068746506010502265
0.007149627040744186
0.006467952668283541
0.009209505062127407
0.003919203926559268
0.009256169071947623
0.010978584660223181
0.0238823510716612
0.021112821523223094
0.00787230055935138
0.014348523859335719
0.011650497495199332
0.019421997865420742
0.011421434602337492
0.005309896235301384
0.011755707153733912
0.0058027947871540884
